k_rock,rho_cp_rock,gradT,u_inf,mass_flow,depth,l_horiz
2.407556394,2855120.414,0.023584521,-2.615504796,4.693844584,4577.689689,4504.765709
3.783437094,2222592.973,0.043907463,-0.33490757,3.284202764,4048.400502,2637.767084
1.831443571,4153579.771,0.061447346,0.014435782,10.21361364,4119.062145,1227.036798
4.210237349,3218874.92,0.057884986,0.920478346,8.52879811,4957.715645,841.6327252
2.784912855,3255918.334,0.025112797,-0.262069655,3.356547437,3294.275467,4258.966595
4.168302386,3786090.005,0.060136569,-1.246524415,4.626515801,4180.246692,3382.569289
2.934516817,2519661.333,0.042179478,-2.039959056,10.8284318,2541.82627,355.0022308
3.22142958,3070132.12,0.021086911,-0.651569069,8.251461738,2565.708814,1652.901112
5.229447531,3850129.603,0.071766817,0.795220196,3.474573557,3754.919768,862.9444859
4.826332082,2217399.022,0.031119152,-0.620652431,3.650827113,4646.856187,678.0754348
3.693505479,2634767.351,0.110912267,-1.767178727,7.519600384,2368.571005,3610.68297
4.470153829,4122570.401,0.077715404,-0.783068508,4.985748766,4292.189056,3650.787536
2.41347589,3121155.752,0.032739977,-0.67832675,8.935116835,4087.924044,3155.10815
5.050788412,4117216.82,0.098384597,-0.565023382,6.699254472,4069.187762,335.7779754
1.743595443,3475426.51,0.113168859,-2.925564407,9.174600005,2665.904927,544.2195957
4.491059228,2635952.469,0.051359636,-2.853383952,12.49655336,4223.725633,2655.556463
3.975451799,4002536.613,0.11999825,-0.531559576,6.5701196,2049.432408,2236.440276
3.559866841,3257499.044,0.060491728,0.701194407,3.658188253,3095.36822,2851.343639
3.25036518,3970792.051,0.110287206,-2.235807936,3.531024205,4698.205548,4405.161769
2.913736429,2944957.839,0.059733993,-0.729385504,3.551250863,4113.16238,1711.60779
1.698414977,3994443.205,0.029025007,-0.25658717,7.819102817,2480.064801,236.5024288
4.351351185,3948936.635,0.06129739,-1.839319413,7.979965515,2466.501362,4253.877376
2.090124802,3699596.737,0.042135163,-2.446920909,12.40471834,2398.73341,4795.635333
3.299575395,3300072.417,0.063163078,0.6754898,4.53096743,4942.902639,358.8654867
4.150655878,2260602.811,0.054199445,-2.216328157,5.650728053,4418.878828,4765.603893
2.925735873,3902054.264,0.063298019,0.28471422,6.582806754,4799.767643,1710.917163
2.948982732,3920194.729,0.028734047,0.249645498,11.47365903,2717.948849,4020.685843
1.794513309,4031422.843,0.067155166,-2.264183838,6.24167812,4547.115126,1408.969736
4.421204782,2456092.238,0.025881794,-0.14169038,7.885232749,4755.805448,3838.362094
2.225452225,3872622.043,0.026556458,-0.978374624,7.962538241,2078.848238,2557.126161
2.809488246,2509704.474,0.088468616,-1.629601512,8.253986779,3925.709405,3457.288707
2.053520166,3343027.708,0.114160844,-1.522697274,5.716738625,2825.63672,2544.214861
4.600435448,3716677.183,0.040125764,-2.604683114,11.35299726,3935.747163,1398.18071
2.370243847,3783183.445,0.102156602,0.122019085,3.750408477,4132.015912,1578.876824
2.274188772,3438128.226,0.032200462,-0.992128419,2.948648936,3457.606934,409.9750974
3.818482472,3220105.751,0.035291426,-2.319365714,3.442346323,4310.70301,4305.535642
1.723730254,2624144.173,0.039276781,-1.779766591,8.908060933,4796.402134,3177.225217
4.128236177,4115231.526,0.114681677,-2.986935,5.631419593,3260.959191,3362.388887
2.892859802,4001172.24,0.053479783,-2.011789003,2.702020722,2584.999924,3075.271569
2.849780674,4024280.457,0.070964479,0.702175987,6.420545412,3893.619493,4166.489318
3.868683666,2855467.642,0.116866007,-1.31946229,11.05431133,3569.186765,1330.505708
3.179553748,2270958.724,0.042713199,-2.218792389,8.35625237,3957.488321,4035.670662
2.907090016,3013477.916,0.052156576,-2.002481077,7.059369406,3825.438983,2912.545498
4.789613782,3761228.044,0.029739012,-2.196385058,8.292059564,2996.948874,3729.917036
4.920549514,4172702.28,0.059055666,-0.695684595,5.65708466,2676.13024,3964.381612
2.76965986,3706404.473,0.07811826,-0.336834024,4.496216577,4545.875861,4959.632912
2.217740334,2931868.24,0.107213353,0.074276775,12.28247169,3803.593687,3603.733048
1.881881105,2672255.004,0.111387117,-0.564731589,11.41605834,3313.351211,4133.980971
3.796159478,3216511.721,0.049288059,-2.416208163,4.225272752,4713.692229,3967.329614
2.019548896,2475872.212,0.037996275,0.62606013,5.827259631,2573.07976,4651.080718
2.482360245,3651193.214,0.11975882,-0.078954081,9.931521427,2765.488648,563.8775421
4.541592257,2626451.684,0.055218382,-0.817436366,10.95178951,3588.376051,1231.894379
2.557049802,3318735.494,0.078946152,0.380920706,12.30151634,3162.325223,2307.474925
1.877706545,3956789.974,0.047952926,-1.022373268,9.936341555,4873.027983,885.594443
1.858492908,3701593.002,0.113019288,-2.30868395,6.611533159,3614.317981,4519.463366
1.810311712,3670857.717,0.090717204,-1.261914071,10.07428263,2753.780671,3445.27655
4.355825033,2658451.075,0.11986758,-2.589666041,3.299541502,4150.429055,752.0964156
3.163095581,3561506.794,0.097309325,-2.246117926,8.188852596,2312.369427,842.594064
1.927378072,4177041.849,0.103032354,0.818934522,3.740702588,3839.693563,2319.964393
2.264631489,4105549.164,0.021588666,-2.929423075,3.700191189,3213.050774,2522.33953
4.450048569,3601507.707,0.076373797,-2.138448468,7.401268996,3474.998491,4769.312096
4.092684743,2512280.24,0.05210316,-1.762732396,4.980051553,4535.304561,3840.464179
4.472717042,2677679.563,0.074967036,-2.39963407,3.535098386,3300.816113,3115.292745
2.245743009,2720308.402,0.047271679,-1.100666675,7.079967849,2215.577436,581.4468465
2.632355909,3125895.758,0.110741755,-1.561456873,11.92162881,3076.574328,2020.689065
3.802176215,2810488.648,0.022812605,-0.765278924,6.110004096,4599.431147,829.576856
2.346657725,4113305.529,0.063917614,0.746937302,6.42294728,4941.034974,2428.564623
2.162556627,2865288.485,0.082291619,-1.060462634,11.20380213,2671.383914,71.42656843
4.018029645,4109914.496,0.028860648,0.209510935,6.971605968,4491.040791,4085.409822
3.009789938,2254431.362,0.065409982,-1.348532956,11.25177557,3609.317913,3606.368654
2.744393105,3897772.903,0.055119474,-0.880405107,9.503893961,4504.52263,2587.727106
4.802005569,2233275.678,0.039871527,-2.742514402,8.693571459,3363.429409,4110.378275
4.183152774,2925139.706,0.09654518,-2.43034337,9.009502706,2771.451044,505.4261935
3.994945278,2204916.779,0.063570797,-1.330007078,4.694449507,3575.48574,584.4605842
4.205942311,2622780.325,0.103983541,-2.647978342,10.0041565,2471.734827,4865.002567
3.97656444,3809787.679,0.044463206,-1.940374145,8.821083987,4949.835502,4299.123919
2.875751361,3746503.674,0.11457432,-0.669863402,4.625442071,3322.891355,856.3633242
2.092749943,2139007.204,0.116265655,-2.814966166,11.35883201,2444.93858,421.9243767
3.482645383,2954688.865,0.029723408,-1.25245908,5.38920493,4678.898715,2160.194381
1.613708718,2696580.519,0.056275578,-1.369600213,11.28998583,2463.45394,123.6065108
3.115823162,3743480.998,0.099843577,-0.441188247,11.54603764,2866.700745,1860.548737
1.727602038,3425730.317,0.113270517,0.254803189,9.44093331,4760.175378,1778.101617
4.501668317,4182849.464,0.06272215,-1.271346138,11.05126373,3307.870705,2141.388515
5.096418127,4007699.21,0.034864043,-2.86431919,10.55178844,2929.824778,2142.217381
3.612024932,2451071.971,0.021171791,-2.101127541,6.066464183,3128.864073,3830.850849
3.972244582,3887847.468,0.095109733,-2.696557598,11.4949584,3976.351259,3471.50391
1.895691207,3384847.991,0.088851173,-1.516595619,3.78304597,4602.380939,118.441674
2.228664672,2116797.45,0.031266871,-1.978628072,7.292671254,4255.119492,3343.425597
2.935754813,2936336.153,0.042782909,-2.670518378,7.051835637,4687.100353,2357.385239
4.592774527,2982298.291,0.034543189,0.202131903,8.328541286,3142.344297,3267.663524
2.070684594,3265163.689,0.109779993,-0.179717846,4.271734306,4751.140864,1106.669542
1.983703315,3485758.564,0.040011213,-0.370588811,7.483473038,3680.756092,2883.400818
4.160247794,3024789.902,0.05819734,-2.326403198,5.962378508,3845.988156,1664.000177
3.312099247,3346831.732,0.065962158,0.947951573,9.330502479,4160.601606,1154.561994
4.555790795,2881918.12,0.116326898,-0.551119168,10.97772057,3875.949287,4929.368716
3.358958252,3363680.218,0.027984748,-0.596046276,6.275059393,2990.613894,145.7320618
4.398861616,3267799.743,0.034506329,0.236511549,10.78429877,3318.37843,3438.15881
4.382742587,4073452.082,0.032030899,-0.127167288,8.460049558,4574.833003,4029.502527
3.372239044,3429672.627,0.051846046,-1.023416113,6.999533292,2205.61549,3212.561929
2.735574912,3276112.965,0.108150908,-2.829964537,11.40230298,4430.868457,1202.549237
4.258340948,3657466.604,0.092910722,0.574371952,4.601474806,2601.313587,4237.080212
4.09662548,2318564.177,0.080069682,0.834081201,6.539629399,4154.029564,4988.259512
1.877878906,2968871.295,0.11696122,-1.614644903,5.968733436,3336.832179,4920.619474
2.277375843,3589395.675,0.095416992,-2.123431948,7.61033161,2169.284259,4314.910385
3.101354697,3142531.739,0.028927643,-1.872851765,6.914540758,4622.909476,796.9880193
1.58088265,3185645.486,0.031967066,-0.562368053,2.678784749,3778.997246,4201.644907
4.296008675,2308305.189,0.037698003,0.633275879,7.946698388,4188.123163,4084.830663
4.473470199,2186635.519,0.047276231,0.06945797,4.964798062,2123.103779,2727.777889
5.080029609,2914127.394,0.119903751,-1.257348237,4.451985235,4786.906305,3992.670013
2.775871958,2723501.641,0.056901828,-0.855967581,9.599494333,3253.103563,904.6756155
1.63418046,2235111.273,0.052173489,-2.027609842,3.251554222,3338.739334,3080.319965
3.42615085,3013986.022,0.105415929,-2.627351486,3.04079046,3233.326287,2847.297878
4.630155217,3546415.36,0.072921877,0.913475384,10.70871263,3611.314429,3284.4131
4.527306972,2314698.862,0.027128247,0.772564438,10.53727834,4214.804869,4510.575678
1.741646955,2651229.465,0.051873987,-0.074493336,7.626916796,4569.701072,3434.43271
4.797012686,3693414.608,0.077634385,-1.633003009,2.51866979,4717.892194,2864.928482
2.367987187,2482948.575,0.037504439,-2.718531574,10.58296556,3869.117409,452.1460089
3.382611008,2580252.716,0.049425907,-2.46633728,9.779376575,3430.623394,1026.159224
3.761466902,2442062.314,0.093786908,0.751189842,4.044886747,2725.316883,4987.008635
2.122665882,3075546.284,0.041995347,-2.518468787,7.642825079,2334.250697,2417.224308
4.253931684,2945438.079,0.098711277,-2.794228565,10.74083064,3743.344255,1548.460278
5.108170539,3887526.548,0.030340729,-2.806531713,12.08542293,2505.613535,4708.264088
3.731618079,2333190.774,0.093280966,-2.322068052,4.230714773,3659.481111,3642.50234
5.025205539,3513037.676,0.036856225,-0.559114177,8.946308868,4626.425918,3597.202089
3.029900032,3345202.336,0.095264348,-1.405210864,7.420269113,4397.811881,4376.52999
3.152060529,2363900.815,0.061602088,-0.041341969,6.886880007,3946.276239,1333.710108
4.817864857,2383198.852,0.069078517,-0.645694273,4.619699828,3015.29415,567.7945741
3.146477065,2854245.52,0.037533289,-1.655391575,5.501507392,3268.033978,1688.34867
4.204897427,3363023.818,0.093087607,-1.125891157,4.441319617,2958.352728,3966.268198
4.035090068,3154273.569,0.102084919,-2.149505948,4.067116223,4236.981769,302.9569136
2.406840508,4054907.147,0.068791241,0.699396641,7.791761733,3857.428956,1424.75438
2.916055339,2826272.008,0.078713257,-1.719118125,7.023300263,4313.906299,4292.295985
3.325664936,2678842.755,0.077347811,-2.017177053,6.71608507,3998.322024,2585.845438
3.351819839,2851423.906,0.025528409,-0.309187386,6.777174786,2067.274269,4820.564014
4.691061224,4023878.362,0.071456971,-0.681924815,11.77008694,2913.300708,12.87379005
2.367187329,3422868.702,0.049739009,0.93849298,8.116187405,4133.697281,2356.29219
3.87873203,3255317.091,0.024003319,-2.879934381,9.526928484,2877.96109,137.3089729
2.972365563,3183869.251,0.035883912,0.507219185,10.43105957,3927.285791,4889.076564
3.053442153,2481161.029,0.0668685,0.586040887,2.528430674,2346.125741,392.3745344
5.217330841,3802578.448,0.07970958,-2.401862287,7.025278322,4525.670512,572.8132681
4.28837715,3834171.986,0.078585483,-0.372241895,3.677893175,4305.288326,1529.237324
2.031611258,2228673.239,0.023905032,0.494460702,9.622085629,2939.242308,1630.727935
4.79981819,3236729.026,0.060642891,-1.775012091,11.46977702,4208.782074,3772.192793
2.606261999,2848606.424,0.039430662,-1.694651923,9.255098067,3127.655466,2178.034843
3.643439185,3571075.209,0.03582851,0.198498415,10.24784942,2725.551341,1745.357881
4.296836065,3240776.841,0.074139266,-1.230543545,12.49988375,4432.725907,2991.495451
2.783872336,3628028.015,0.082265743,-0.549157604,8.439672735,2018.455632,914.2478779
2.477139018,3028400.874,0.083005536,-0.94543551,3.364879378,4933.978242,3671.77506
4.182137462,3714510.952,0.03971883,-0.734900807,7.394688153,3338.011261,2073.367088
3.916805773,4125061.74,0.075868162,-2.752944796,6.573393819,4643.835367,3666.370861
4.613661282,3523119.56,0.043076361,-0.660270014,9.939074922,2481.710899,4114.544823
3.286708101,3308207.122,0.056319021,-2.849057546,9.036397412,3466.585529,4901.719846
2.512991931,2461959.195,0.051084985,-2.553994655,6.246766357,4915.069752,2207.175075
3.051311169,2258802.707,0.025585897,-0.493325395,10.01787727,3081.294802,2814.268553
1.892523431,4072677.143,0.042523587,-2.713560873,5.2183447,2405.67523,707.8457088
2.474513782,2168926.27,0.028389305,-2.632473297,8.474821553,4723.248455,1298.974085
4.426173957,3234235.241,0.062904583,-0.027495502,8.604349264,3215.620602,1510.220929
4.046085738,3337905.666,0.097330235,0.825653691,10.36952209,4001.793123,906.1871701
2.542566788,3096164.297,0.033262042,-0.469815988,5.862556072,4758.890038,362.3431063
1.621829164,2216887.674,0.068375146,0.544949873,8.290447573,3096.327485,1199.691859
2.987597323,3894038.387,0.046694522,0.727634446,11.02641187,4876.984026,2859.581855
4.32559598,3107356.992,0.027356363,-2.841089783,2.931887337,4334.192031,1260.198365
4.495325989,3139214.847,0.035372823,-0.481221901,12.35940622,4299.485759,3176.375214
1.682720718,3195999.178,0.073692388,-0.796451837,4.852474436,2040.621034,822.2460575
3.028440722,3794416.512,0.101658443,-1.504217024,9.732740423,2797.710395,1353.524651
4.897632928,2666695.56,0.080134592,-1.84302324,9.299067509,4743.352952,3715.270178
2.376194606,3147147.105,0.071177991,0.592220973,10.96100854,2133.67273,4057.612769
2.560737361,3377615.77,0.108409497,-2.935462807,3.059416031,3607.705819,827.0147881
4.616040498,4088325.434,0.063474074,-1.513577306,2.908878883,3005.044688,4046.058667
4.9740907,2751616.536,0.084130586,-2.776048574,11.22436907,4853.36696,4348.913793
2.327714851,3860843.371,0.091324658,-1.803531419,5.444522706,3367.368935,2565.549177
4.820780109,2995149.382,0.092870932,-0.758397043,9.647085987,2129.444349,259.276793
4.587548648,2890414.931,0.053938558,-0.276061073,11.27404717,2607.34239,3271.150386
4.348552715,3739635.657,0.092611235,-0.011475297,3.912780405,3790.054965,828.7095787
2.773607292,2940128.027,0.062604539,-0.682829114,9.505459308,2136.965648,1492.153891
2.96291323,2257814.793,0.075326256,-0.249770819,9.964550684,2753.132965,2423.703982
4.391594092,2189806.194,0.023456838,-1.497265988,10.64429339,2467.428043,552.9909447
4.778882481,2364884.051,0.05140459,0.5805291,11.73947111,2774.74898,2059.03588
1.869506384,3739068.465,0.038142503,-2.262638567,5.85265473,4614.807794,2588.822631
2.87316,2282345.985,0.072135524,0.29804451,5.620424748,4249.491601,2309.985395
1.619642541,3638195.823,0.086753734,-2.738486563,3.244001042,4567.738329,1659.232092
3.149567364,3414664.351,0.036507824,-0.405042773,4.814512489,3146.335436,2367.039596
2.140828314,2515361.047,0.101573497,-2.480601983,3.952990042,3332.731936,4574.148848
4.56176089,2996246.864,0.060727667,-2.788595566,8.010663161,4502.138654,2238.213141
3.523937147,3301410.965,0.084818597,0.95511079,10.83675038,3224.567389,4073.180044
1.842615347,2668245.392,0.026610176,-1.299479109,10.34740012,4309.042029,4990.298635
3.439490746,2196428.74,0.09454086,-0.518363826,7.128298007,2668.872122,2434.294485
1.881358398,3157856.004,0.065648203,0.145355287,5.733020086,3158.340417,1143.198237
4.5219063,4193384.184,0.070422943,0.984152903,3.255856891,3122.697225,4632.850047
2.934846292,3993479.477,0.075180822,-2.724772984,12.23242374,3669.6552,2403.501263
2.429413119,3014739.884,0.068433976,-0.152351812,10.89296471,4960.322903,3990.887887
4.855599262,3344440.387,0.056168298,-1.988984903,7.491728804,4677.623296,866.5275173
5.078075317,3226018.891,0.091840532,-1.280658121,3.452760228,4974.284359,3211.565007
5.186215507,2282677.731,0.078034896,-2.194244599,11.71910833,3259.231604,4281.374767
4.226158834,3915369.891,0.113389101,-0.504679721,3.815755489,2181.398469,3769.003472
3.435529318,3547389.385,0.106237026,0.455940316,10.12950919,3965.425123,1172.847584
4.40056468,2368923.959,0.096395272,-1.986771759,9.842129498,2350.50187,4428.548753
4.703303703,3237257.718,0.054041129,-1.913190426,8.319273185,2713.540701,2782.653803
4.705491781,4177697.719,0.066752986,-2.77425078,6.425212389,2309.539001,4564.42097
4.150856488,2998084.417,0.049771066,-2.155927857,7.48881934,2788.738498,3427.482122
2.457283563,3054548.469,0.116649996,0.912560669,4.649887205,4771.265981,3861.263245
2.15908546,3820547.184,0.066212004,0.002188682,12.40728074,3468.712058,2140.621522
2.78075912,2411905.229,0.06024171,-1.368419899,3.378162908,4345.333422,2855.845401
3.678684829,2428212.415,0.066115451,0.538005502,9.018474912,2314.810146,1097.86213
4.456164305,3518535.954,0.045785807,-1.374746847,4.878609729,2458.175511,2187.071285
4.827219907,3674564.689,0.056404348,-1.037767781,6.641376447,2591.900736,3278.812424
3.636675397,3806034.052,0.104643622,-0.371379125,10.1190691,2571.388069,3220.257163
2.902891929,2657940.462,0.101989289,0.946317987,11.56684776,3626.983437,2176.070721
2.339826939,2984227.073,0.048486465,0.916562312,2.559124843,2381.398363,2169.634171
3.199356643,3699954.228,0.037648133,0.401884982,10.280424,3247.33674,799.222832
3.967676317,3469986.1,0.071531785,-2.878658173,11.39009764,4494.660305,3665.542962
4.794575857,3108790.803,0.042594635,0.979763909,3.455281446,2441.292781,4183.457997
3.329772597,2686076.421,0.040272291,-1.547799235,3.232186264,3513.742195,314.7237711
2.095295287,2503525.727,0.093046224,-1.727022381,9.131056499,2797.042417,4734.141086
4.753066466,3000174.19,0.053556929,0.535956542,4.975889631,2786.619465,2350.113014
1.686884856,4057783.457,0.081153547,-1.132874688,8.882703228,3435.156439,402.3684314
4.410772971,2965489.828,0.09755926,-1.980294082,9.512433684,2508.539906,2406.174758
2.3608383,2913723.057,0.099426504,-2.102835126,2.869525551,2377.673469,1995.589125
2.075919732,2974559.186,0.049940706,-0.72480548,7.113348177,4622.047046,4842.098616
4.421822347,3188211.556,0.044761593,-1.609286851,11.48007135,3892.310657,4603.330544
1.689662559,3752936.36,0.034306978,-1.661684653,10.91643694,3450.518969,2951.604375
4.836369206,4107526.812,0.107165284,0.587703242,9.869683263,2293.536052,3906.176323
3.086991163,4004720.082,0.034285876,-2.968571726,8.925318242,4303.429085,4119.399198
3.478718441,3453980.206,0.058028342,-0.034764935,8.877005908,3963.878794,343.446006
2.462102976,3527586.066,0.089309177,-2.064410761,4.909210903,4912.087919,1980.905332
3.285335116,2082326.915,0.050346299,-2.769866584,8.599724388,2487.095914,1031.911883
1.577198819,2488224.555,0.086509893,-1.36760226,5.817496292,2642.547712,2800.640699
4.468289958,2340886.6,0.086545511,-2.122345108,3.313892728,2721.092125,506.8676138
1.805863613,3773527.264,0.106379647,-1.128875083,6.350047222,4343.359714,4379.944512
4.626771779,2830407.343,0.036753451,-2.830639215,7.730469914,2716.337694,2940.891043
4.961023416,2436398.175,0.053667175,-0.815236188,11.04928538,3320.782225,1932.981363
1.630412388,2871697.773,0.075283496,-2.500674591,8.486857178,4219.78666,1456.197828
3.775352415,2652031.411,0.039397035,-0.851015945,11.68203214,3732.118938,1782.087562
2.655101399,2377428.242,0.119128369,0.722962746,12.05311051,4840.954497,3346.120268
2.107624059,3338318.241,0.029998614,0.654016824,11.9221703,4257.381448,1985.511804
3.980359084,2876204.812,0.106743589,0.175432088,5.907868692,3886.006082,4459.498533
3.505090433,2616235.95,0.034070704,-2.457108126,4.63599159,2489.408769,3491.366114
3.688868527,3826998.276,0.114731363,-1.930544932,10.31084592,3600.347706,3053.914536
3.899830669,4112146.609,0.08815792,0.23897047,9.881847924,2326.994485,292.8735165
3.291291123,2742936.726,0.065857691,-2.358261542,3.219775818,3798.55283,3146.254061
3.322014565,4064262.504,0.08390334,-2.694465472,9.952657258,4462.752987,2380.241606
3.541437968,2942011.676,0.078371479,0.686910637,3.203737746,3121.650762,4236.825493
2.720005859,3613087.773,0.096403277,-2.22249561,5.773911127,2981.916894,2050.995512
3.224133636,4065326.792,0.067214058,-2.61397757,9.633737893,4869.575839,4747.023639
1.924987056,2789928.323,0.066559715,0.761972362,4.32670189,4649.451249,1602.858215
2.653014727,3384041.313,0.024355301,0.479225223,11.89170136,3774.99129,2191.773484
4.070202142,3905881.363,0.025307509,-0.165516501,12.40845276,2677.882578,2347.826488
2.387978612,2579152.376,0.094586921,-0.032217955,11.99561122,3884.993604,4148.066403
2.513992908,3474963.651,0.027527125,-2.71815832,4.841535014,2059.307252,4178.530502
4.420309553,2866135.048,0.078214595,0.740188498,3.184697205,4967.30468,2291.318012
5.104284219,3494524.237,0.077279979,0.331784241,10.68028773,4703.736452,2329.971537
3.533607677,3141366.171,0.064732471,-2.530940819,11.66152953,2276.90702,3459.063151
2.298442598,2990653.854,0.105756054,0.013253488,2.665213554,2695.786229,4955.214207
4.203307854,4109327.45,0.098950861,-1.532007947,11.67742153,4438.208315,1624.907165
4.795752849,2369201.415,0.086840085,-0.750513729,6.635219268,3476.084168,2898.849113
1.718448708,3495799.736,0.027478964,0.752357685,10.04689739,3374.000301,3171.560305
1.980515416,4050798.19,0.057594548,-1.325826421,6.731606844,4534.558255,4152.032504
4.66308209,2318311.225,0.083154724,0.088440389,4.311279589,2278.62435,2209.035177
2.610893405,2425834.7,0.056611477,0.693323797,10.82369908,2449.876446,4646.994237
3.31273583,2551321.094,0.101159379,0.716327821,9.609876168,3709.202887,2867.953636
1.86083703,3880001.041,0.052138253,-0.447397447,2.710865226,2034.294557,3034.195327
4.249954294,3508289.228,0.050567824,-1.900236373,8.969173181,2709.86158,523.3736009
1.888355003,2093310.988,0.074732087,-0.21472909,11.01962766,3807.017053,3679.24625
4.958368318,3313982.321,0.104377554,-2.382991871,11.44288386,3109.413936,1150.44551
2.491788111,4167255.12,0.04393044,-2.337817593,4.81355222,3775.942865,4378.027609
5.112793148,3031269.58,0.06824818,0.62022076,9.572954833,3316.891058,3740.77402
5.211712804,3586229.245,0.025775845,0.62733647,11.77633343,4415.237076,63.27868345
2.324818648,2760021.656,0.100239886,-1.659201069,8.763125837,2326.205421,1017.033044
4.1660801,3649051.588,0.083197465,0.68746757,8.162362271,3771.117584,4945.039964
3.264448841,3265542.383,0.110217376,-0.259123642,11.33631514,2211.919336,1919.177046
5.056003005,2552909.436,0.041392439,-0.157282141,7.164615906,4528.589373,1211.87744
3.180975889,2123595.174,0.087287584,-2.983670101,8.661496208,3479.90621,1.527692147
3.013919239,3825864.797,0.093146028,-0.048342793,9.045318542,3705.961966,4479.641687
1.904721007,3307926.704,0.047845211,-2.895085139,5.150127091,2447.959521,3409.273491
2.084188219,2267958.506,0.118129373,-0.156173025,8.834021948,3694.87385,3202.671744
5.026997103,3941105.702,0.082626191,-0.695090296,7.157511396,3894.797281,2927.463481
4.370214571,3964317.438,0.027439615,0.92821817,9.211536472,3777.501499,2150.273327
3.549440578,4010274.505,0.03496759,-2.421550902,11.74147422,3384.37061,2028.715234
2.914715829,3767709.007,0.062206554,-0.769822979,4.542966496,2851.670307,1535.268081
4.088230115,2941345.109,0.043107922,-2.590562428,8.871169055,3668.419548,4810.395927
2.605873726,2783994.504,0.072151513,-0.915989264,4.662072246,2448.784308,745.5130558
4.863795019,2771021.13,0.042854321,-2.360457431,2.760778507,3650.803635,4850.868514
2.770272326,3324751.959,0.041562936,0.128517777,2.573434201,2925.980063,1997.170521
3.732470724,2769173.647,0.059718456,-0.129598199,11.35789529,2837.816012,3938.659853
1.706409411,2292798.692,0.090053827,-1.985751881,4.372955254,3317.283536,3366.87233
1.745152225,3456042.14,0.068024058,-0.429718268,10.41973244,2318.207114,3760.240676
3.234519925,2880386.307,0.0427314,-2.614937846,4.412725743,3951.457639,2037.876402
3.259599376,2224865.729,0.097695112,-2.429390885,5.129195068,2174.571696,595.8133955
4.978138325,2915673.628,0.072468816,-1.692949029,6.298061173,4378.000345,1927.673086
2.187643076,3641399.836,0.093541296,-1.894707359,8.362863904,4031.377312,2945.605303
2.01059457,3151299.257,0.118607793,-0.246050809,11.22270885,3196.476814,4297.517462
4.551771644,3037834.454,0.054063322,-1.411559732,12.39011507,2957.053753,1751.398086
4.38208934,3599809.229,0.075859275,-2.795991902,4.213426257,2083.620405,4157.601232
4.038944925,2854513.089,0.0562878,0.997068069,8.52581846,2193.757143,642.0177062
3.593117379,3705507.592,0.049457221,-1.700396318,5.66887728,4391.740224,992.0681355
3.999469426,2221588.687,0.11287103,-0.62180457,4.968159354,2998.378674,508.1679961
2.295761933,3987305.967,0.115342643,0.719693,10.81294748,2700.204831,3712.228718
3.177327726,3836537.182,0.098345631,0.706875045,12.24976196,4877.400971,2700.582794
3.785130139,2919820.066,0.118423123,-2.16711154,11.4204539,4440.318724,183.4105326
3.284451428,4174526.755,0.053978153,0.8859579,5.001262607,2323.318581,3614.974077
5.067550327,2937550.225,0.10298867,0.85522519,8.897182348,4064.255093,686.6448145
2.051779159,3831406.626,0.08840738,0.060112846,7.587156233,2528.666521,2368.267977
1.678726234,2332601.341,0.049059246,-2.756507103,2.824621574,4753.112188,1460.117854
5.077694889,3030225.744,0.091682465,0.168455121,7.319545581,4582.406566,1904.176903
2.582966156,2482608.391,0.094401844,-2.072826075,8.654315825,2342.38625,2167.486271
4.232396088,3782005.71,0.066098501,0.273884901,10.26773096,3804.623001,4103.87147
3.323010264,2663474.908,0.056975844,-0.307789042,9.886501587,4463.386566,325.2253241
3.700397882,3852092.726,0.032797658,-1.513710435,11.10186072,2952.046941,1809.048068
3.851447569,3259908.353,0.050496088,0.050295186,5.622557263,3134.112117,853.5231143
2.355645157,3315723.356,0.059827265,-2.456760202,8.823990222,2598.002706,313.4783699
1.918744882,3990112.978,0.100632904,0.520098832,6.586800375,2151.41229,591.6610545
2.308722994,2394028.884,0.08064974,-0.105749385,3.439443479,4136.006313,4538.623305
2.526737273,3164429.596,0.068419868,0.508349516,7.654885103,2949.645095,879.4663161
4.969288991,4057428.959,0.026993848,0.476410916,10.83567116,4755.2668,2836.698252
4.158011771,3784948.287,0.059914283,-0.272548457,8.440333672,3550.578217,265.5726184
3.702936595,2669131.652,0.044122125,-2.432424638,10.67492839,3860.231313,757.3707593
5.085719768,3368900.023,0.083645809,0.239711003,5.006574034,4561.906978,1041.11437
4.176656685,3616022.628,0.038394172,-2.305313388,12.22156436,2637.026164,4530.43573
4.328724685,3457346.77,0.050434637,-1.084602231,6.090341078,4543.928747,3647.52808
4.485544012,3664255.469,0.026448717,0.097330933,2.658947997,3305.708113,4692.112208
4.430483995,2349444.073,0.09616163,-1.773211852,10.16875001,4070.93195,1825.255035
4.663675487,2595249.144,0.093679201,0.285839544,7.944105582,2715.010123,3161.302942
4.893318285,4089231.972,0.050095717,-1.055657431,10.85492107,3783.617953,4848.895665
2.36607646,3797289.354,0.090299771,0.584178,6.078976005,3640.607285,559.7753525
2.728328153,2256640.297,0.030116452,-0.423993926,10.54154548,3327.404064,1453.780797
4.228014981,2391890.378,0.036073497,-1.12068009,5.619385657,2563.378061,2789.607244
